Symbol,Trade DATE,NOCP
SHOP,6/28/2017,89.52
SHOP,6/29/2017,86.4
SHOP,6/30/2017,86.9
SHOP,7/3/2017,86
SHOP,7/5/2017,88.11
SHOP,7/6/2017,86.21
SHOP,7/7/2017,88.99
SHOP,7/10/2017,90.99
SHOP,7/11/2017,91.29
SHOP,7/12/2017,94.68
SHOP,7/13/2017,93.02
SHOP,7/14/2017,92.41
SHOP,7/17/2017,90.49
SHOP,7/18/2017,93.18
SHOP,7/19/2017,91.9
SHOP,7/20/2017,90.87
SHOP,7/21/2017,89.42
SHOP,7/24/2017,93.61
SHOP,7/25/2017,92.16
SHOP,7/26/2017,93.92
SHOP,7/27/2017,90.43
SHOP,7/28/2017,92.98
SHOP,7/31/2017,92.37
SHOP,8/1/2017,104.08
SHOP,8/2/2017,98.35
SHOP,8/3/2017,97.16
SHOP,8/4/2017,96.28
SHOP,8/7/2017,97.79
SHOP,8/8/2017,96.51
SHOP,8/9/2017,95.19
SHOP,8/10/2017,88.4
SHOP,8/11/2017,91.71
SHOP,8/14/2017,94.06
SHOP,8/15/2017,93.15
SHOP,8/16/2017,94.61
SHOP,8/17/2017,93.5
SHOP,8/18/2017,94.58
SHOP,8/21/2017,96.27
SHOP,8/22/2017,98.61
SHOP,8/23/2017,102.46
SHOP,8/24/2017,106.53
SHOP,8/25/2017,103.74
SHOP,8/28/2017,103.79
SHOP,8/29/2017,104.37
SHOP,8/30/2017,108.44
SHOP,8/31/2017,110.92
SHOP,9/1/2017,110.86
SHOP,9/5/2017,110.67
SHOP,9/6/2017,110.22
SHOP,9/7/2017,113.46
SHOP,9/8/2017,113.61
SHOP,9/11/2017,117.99
SHOP,9/12/2017,120.5
SHOP,9/13/2017,119.21
SHOP,9/14/2017,120.2
SHOP,9/15/2017,120.26
SHOP,9/18/2017,122.42
SHOP,9/19/2017,122.94
SHOP,9/20/2017,119.29
SHOP,9/21/2017,120.15
SHOP,9/22/2017,120.27
SHOP,9/25/2017,114.47
SHOP,9/26/2017,113.38
SHOP,9/27/2017,117.4
SHOP,9/28/2017,116.45
SHOP,9/29/2017,116.49
SHOP,10/2/2017,119
SHOP,10/3/2017,116.81
SHOP,10/4/2017,103.3
SHOP,10/5/2017,100.43
SHOP,10/6/2017,97.92
SHOP,10/9/2017,97.38
SHOP,10/10/2017,92.57
SHOP,10/11/2017,95.02
SHOP,10/12/2017,94.36
SHOP,10/13/2017,94.22
SHOP,10/16/2017,96.98
SHOP,10/17/2017,96.21
SHOP,10/18/2017,98.93
SHOP,10/19/2017,98.25
SHOP,10/20/2017,102.1
SHOP,10/23/2017,102.91
SHOP,10/24/2017,106.41
SHOP,10/25/2017,102.99
SHOP,10/26/2017,104.11
SHOP,10/27/2017,107.27
SHOP,10/30/2017,109.36
SHOP,10/31/2017,99.49
SHOP,11/1/2017,96.2
SHOP,11/2/2017,99.89
SHOP,11/3/2017,98.71
SHOP,11/6/2017,99.84
SHOP,11/7/2017,99.71
SHOP,11/8/2017,99.4
SHOP,11/9/2017,97.03
SHOP,11/10/2017,100.01
SHOP,11/13/2017,98.77
SHOP,11/14/2017,98.97
SHOP,11/15/2017,98.04
SHOP,11/16/2017,103.89
SHOP,11/17/2017,104.89
SHOP,11/20/2017,108.56
SHOP,11/21/2017,110.17
SHOP,11/22/2017,110.41
SHOP,11/24/2017,111.81
SHOP,11/27/2017,113.36
SHOP,11/28/2017,112.09
SHOP,11/29/2017,103.67
SHOP,11/30/2017,103.82
SHOP,12/1/2017,103.27
SHOP,12/4/2017,96.62
SHOP,12/5/2017,95.28
SHOP,12/6/2017,95.77
SHOP,12/7/2017,99.79
SHOP,12/8/2017,100.77
SHOP,12/11/2017,104.11
SHOP,12/12/2017,101.4
SHOP,12/13/2017,103.21
SHOP,12/14/2017,103.23
SHOP,12/15/2017,105.22
SHOP,12/18/2017,107.62
SHOP,12/19/2017,105.73
SHOP,12/20/2017,105.24
SHOP,12/21/2017,104.8
SHOP,12/22/2017,103.86
SHOP,12/26/2017,104.84
SHOP,12/27/2017,104.5
SHOP,12/28/2017,102.39
SHOP,12/29/2017,101
SHOP,1/2/2018,105.49
SHOP,1/3/2018,107.75
SHOP,1/4/2018,109.95
SHOP,1/5/2018,110.58
SHOP,1/8/2018,112.35
SHOP,1/9/2018,110.73
SHOP,1/10/2018,111
SHOP,1/11/2018,111.13
SHOP,1/12/2018,112.8
SHOP,1/16/2018,111.92
SHOP,1/17/2018,114.91
SHOP,1/18/2018,114.8
SHOP,1/19/2018,115.48
SHOP,1/22/2018,119.43
SHOP,1/23/2018,118.69
SHOP,1/24/2018,119.67
SHOP,1/25/2018,124.9
SHOP,1/26/2018,129.07
SHOP,1/29/2018,127.3
SHOP,1/30/2018,124.21
SHOP,1/31/2018,127.92
SHOP,2/1/2018,126.28
SHOP,2/2/2018,125.12
SHOP,2/5/2018,118.3
SHOP,2/6/2018,122.14
SHOP,2/7/2018,123.34
SHOP,2/8/2018,118.51
SHOP,2/9/2018,119.55
SHOP,2/12/2018,127.94
SHOP,2/13/2018,126.06
SHOP,2/14/2018,137.56
SHOP,2/15/2018,137.95
SHOP,2/16/2018,137.53
SHOP,2/20/2018,142.78
SHOP,2/21/2018,132.9
SHOP,2/22/2018,134.18
SHOP,2/23/2018,137
SHOP,2/26/2018,136.27
SHOP,2/27/2018,137.66
SHOP,2/28/2018,138.21
SHOP,3/1/2018,136.85
SHOP,3/2/2018,136.75
SHOP,3/5/2018,139.29
SHOP,3/6/2018,141.51
SHOP,3/7/2018,143.68
SHOP,3/8/2018,147.41
SHOP,3/9/2018,149.16
SHOP,3/12/2018,148.15
SHOP,3/13/2018,145.32
SHOP,3/14/2018,146.25
SHOP,3/15/2018,147.41
SHOP,3/16/2018,147.22
SHOP,3/19/2018,145.62
SHOP,3/20/2018,153.11
SHOP,3/21/2018,149.4
SHOP,3/22/2018,145.45
SHOP,3/23/2018,141.66
SHOP,3/26/2018,136.72
SHOP,3/27/2018,128.82
SHOP,3/28/2018,121.6
SHOP,3/29/2018,124.59
SHOP,4/2/2018,122.08
SHOP,4/3/2018,119.37
SHOP,4/4/2018,120.67
SHOP,4/5/2018,120.14
SHOP,4/6/2018,117.42
SHOP,4/9/2018,118.95
SHOP,4/10/2018,122.87
SHOP,4/11/2018,119.53
SHOP,4/12/2018,120.75
SHOP,4/13/2018,117.51
SHOP,4/16/2018,116.94
SHOP,4/17/2018,125.96
SHOP,4/18/2018,127.56
SHOP,4/19/2018,126.67
SHOP,4/20/2018,126.79
SHOP,4/23/2018,122.91
SHOP,4/24/2018,123.14
SHOP,4/25/2018,120.02
SHOP,4/26/2018,124.15
SHOP,4/27/2018,126.62
SHOP,4/30/2018,133.63
SHOP,5/1/2018,127.68
SHOP,5/2/2018,124.81
SHOP,5/3/2018,135.17
SHOP,5/4/2018,136.13
SHOP,5/7/2018,138.56
SHOP,5/8/2018,143.31
SHOP,5/9/2018,146.1
SHOP,5/10/2018,146.23
SHOP,5/11/2018,144.47
SHOP,5/14/2018,142.64
SHOP,5/15/2018,142.5
SHOP,5/16/2018,142.28
SHOP,5/17/2018,146.1
SHOP,5/18/2018,147.06
SHOP,5/21/2018,144.51
SHOP,5/22/2018,138.75
SHOP,5/23/2018,140.83
SHOP,5/24/2018,143.05
SHOP,5/25/2018,143.64
SHOP,5/29/2018,143.29
SHOP,5/30/2018,145.84
SHOP,5/31/2018,148.09
SHOP,6/1/2018,150.8
SHOP,6/4/2018,156.91
SHOP,6/5/2018,161.06
SHOP,6/6/2018,165.36
SHOP,6/7/2018,161.26
SHOP,6/8/2018,162.81
SHOP,6/11/2018,160.24
SHOP,6/12/2018,165.24
SHOP,6/13/2018,165.09
SHOP,6/14/2018,167.94
SHOP,6/15/2018,168.44
SHOP,6/18/2018,172.84
SHOP,6/19/2018,170.61
SHOP,6/20/2018,172.25
SHOP,6/21/2018,164.54
SHOP,6/22/2018,162.53
SHOP,6/25/2018,153.21
SHOP,6/26/2018,155.01
SHOP,6/27/2018,144.7
SHOP,6/28/2018,146.55
SHOP,6/29/2018,145.89
SHOP,7/2/2018,149.42
SHOP,7/3/2018,150.5
SHOP,7/5/2018,152.68
SHOP,7/6/2018,156.81
SHOP,7/9/2018,158.45
SHOP,7/10/2018,158.98
SHOP,7/11/2018,160.98
SHOP,7/12/2018,167.5
SHOP,7/13/2018,166.18
SHOP,7/16/2018,165.35
SHOP,7/17/2018,169
SHOP,7/18/2018,170.48
SHOP,7/19/2018,171.75
SHOP,7/20/2018,171.75
SHOP,7/23/2018,173.26
SHOP,7/24/2018,168.34
SHOP,7/25/2018,173.78
SHOP,7/26/2018,170.29
SHOP,7/27/2018,160.15
SHOP,7/30/2018,148.08
SHOP,7/31/2018,138.21
SHOP,8/1/2018,136.36
SHOP,8/2/2018,143.92
SHOP,8/3/2018,141.87
SHOP,8/6/2018,142.04
SHOP,8/7/2018,141.68
SHOP,8/8/2018,142.7
SHOP,8/9/2018,146.44
SHOP,8/10/2018,149.22
SHOP,8/13/2018,142.87
SHOP,8/14/2018,144.38
SHOP,8/15/2018,138.92
SHOP,8/16/2018,139.16
SHOP,8/17/2018,137.19
SHOP,8/20/2018,135.97
SHOP,8/21/2018,133.44
SHOP,8/22/2018,137.63
SHOP,8/23/2018,137.49
SHOP,8/24/2018,140.58
SHOP,8/27/2018,144.04
SHOP,8/28/2018,145
SHOP,8/29/2018,145.15
SHOP,8/30/2018,144.81
SHOP,8/31/2018,145.67
SHOP,9/4/2018,146.34
SHOP,9/5/2018,139.97
SHOP,9/6/2018,134.13
SHOP,9/7/2018,140.64
SHOP,9/10/2018,142.13
SHOP,9/11/2018,147.76
SHOP,9/12/2018,153.13
SHOP,9/13/2018,155.5
SHOP,9/14/2018,154.77
SHOP,9/17/2018,153.63
SHOP,9/18/2018,162.28
SHOP,9/19/2018,164.6
SHOP,9/20/2018,167.17
SHOP,9/21/2018,161.52
SHOP,9/24/2018,162.18
SHOP,9/25/2018,161.11
SHOP,9/26/2018,162
SHOP,9/27/2018,164.45
SHOP,9/28/2018,164.46
SHOP,10/1/2018,163.42
SHOP,10/2/2018,156.6
SHOP,10/3/2018,160.2
SHOP,10/4/2018,148.91
SHOP,10/5/2018,145.6
SHOP,10/8/2018,140.49
SHOP,10/9/2018,140.22
SHOP,10/10/2018,130.1
SHOP,10/11/2018,128.39
SHOP,10/12/2018,135.2
SHOP,10/15/2018,135.7
SHOP,10/16/2018,145.83
SHOP,10/17/2018,137.37
SHOP,10/18/2018,134.78
SHOP,10/19/2018,127.07
SHOP,10/22/2018,134.37
SHOP,10/23/2018,132.16
SHOP,10/24/2018,122.27
SHOP,10/25/2018,136.99
SHOP,10/26/2018,132.95
SHOP,10/29/2018,128.5
SHOP,10/30/2018,129.14
SHOP,10/31/2018,138.15
SHOP,11/1/2018,144.35
SHOP,11/2/2018,145.55
SHOP,11/5/2018,141.03
