Symbol,Trade DATE,NOCP
SQ,9/19/2019,59.03
SQ,9/20/2019,57.85
SQ,9/23/2019,56.76
SQ,9/24/2019,57.5
SQ,9/25/2019,58.51
SQ,9/26/2019,60.8
SQ,9/27/2019,60.75
SQ,9/30/2019,61.95
SQ,10/1/2019,61.63
SQ,10/2/2019,60.08
SQ,10/3/2019,62.05
SQ,10/4/2019,62.65
SQ,10/7/2019,62.25
SQ,10/8/2019,60.8
SQ,10/9/2019,62.22
SQ,10/10/2019,62.03
SQ,10/11/2019,61.54
SQ,10/14/2019,61.83
SQ,10/15/2019,64.29
SQ,10/16/2019,63
SQ,10/17/2019,63.4
SQ,10/18/2019,60.45
SQ,10/21/2019,61.15
SQ,10/22/2019,58.83
SQ,10/23/2019,58.36
SQ,10/24/2019,61.72
SQ,10/25/2019,62.89
SQ,10/28/2019,62.8
SQ,10/29/2019,62.41
SQ,10/30/2019,62.16
SQ,10/31/2019,61.43
SQ,11/1/2019,62.6
SQ,11/4/2019,62.38
SQ,11/5/2019,61.06
SQ,11/6/2019,61.34
SQ,11/7/2019,64.41
SQ,11/8/2019,62.45
SQ,11/11/2019,63.79
SQ,11/12/2019,61.54
SQ,11/13/2019,61.51
SQ,11/14/2019,62.99
SQ,11/15/2019,64.7
SQ,11/18/2019,65.74
SQ,11/19/2019,66.37
SQ,11/20/2019,67.17
SQ,11/21/2019,67.42
SQ,11/22/2019,67.75
SQ,11/25/2019,68.25
SQ,11/26/2019,68.94
SQ,11/27/2019,69.65
SQ,11/29/2019,69.12
SQ,12/2/2019,66.88
SQ,12/3/2019,67.04
SQ,12/4/2019,67.78
SQ,12/5/2019,67.14
SQ,12/6/2019,67.98
SQ,12/9/2019,67.06
SQ,12/10/2019,65.84
SQ,12/11/2019,65.75
SQ,12/12/2019,65.86
SQ,12/13/2019,64.8
SQ,12/16/2019,66.53
SQ,12/17/2019,65.55
SQ,12/18/2019,65.14
SQ,12/19/2019,64.55
SQ,12/20/2019,63.63
SQ,12/23/2019,62.8
SQ,12/24/2019,63.96
SQ,12/26/2019,64.03
SQ,12/27/2019,63.8
SQ,12/30/2019,61.8
SQ,12/31/2019,62.56
SQ,1/2/2020,63.83
SQ,1/3/2020,63
SQ,1/6/2020,62.57
SQ,1/7/2020,64.59
SQ,1/8/2020,67.6
SQ,1/9/2020,67.93
SQ,1/10/2020,67.99
SQ,1/13/2020,68.66
SQ,1/14/2020,68.17
SQ,1/15/2020,70.36
SQ,1/16/2020,69.52
SQ,1/17/2020,69.38
SQ,1/21/2020,68.31
SQ,1/22/2020,68.69
SQ,1/23/2020,69.29
SQ,1/24/2020,71.14
SQ,1/27/2020,71.05
SQ,1/28/2020,74.8
SQ,1/29/2020,76.16
SQ,1/30/2020,76.1
SQ,1/31/2020,74.69
SQ,2/3/2020,79.8
SQ,2/4/2020,80.9
SQ,2/5/2020,78.25
SQ,2/6/2020,78.51
SQ,2/7/2020,78.86
SQ,2/10/2020,80.17
SQ,2/11/2020,79.88
SQ,2/12/2020,80
SQ,2/13/2020,80.99
SQ,2/14/2020,81.86
SQ,2/18/2020,82.42
SQ,2/19/2020,85.24
SQ,2/20/2020,85.7
SQ,2/21/2020,83.49
SQ,2/24/2020,80.21
SQ,2/25/2020,77.05
SQ,2/26/2020,76.59
SQ,2/27/2020,79.31
SQ,2/28/2020,83.33
SQ,3/2/2020,80.67
SQ,3/3/2020,78.84
SQ,3/4/2020,79.26
SQ,3/5/2020,76.32
SQ,3/6/2020,73.09
SQ,3/9/2020,65.73
SQ,3/10/2020,67.24
SQ,3/11/2020,62.44
SQ,3/12/2020,53.57
SQ,3/13/2020,57.77
SQ,3/16/2020,41.27
SQ,3/17/2020,44.73
SQ,3/18/2020,39.5
SQ,3/19/2020,40
SQ,3/20/2020,38.09
SQ,3/23/2020,40.01
SQ,3/24/2020,46.31
SQ,3/25/2020,52.39
SQ,3/26/2020,56.03
SQ,3/27/2020,53.34
SQ,3/30/2020,55
SQ,3/31/2020,52.38
SQ,4/1/2020,46.81
SQ,4/2/2020,45.88
SQ,4/3/2020,43.72
SQ,4/6/2020,50.42
SQ,4/7/2020,50.31
SQ,4/8/2020,57.04
SQ,4/9/2020,59.21
SQ,4/13/2020,59.42
SQ,4/14/2020,62.41
SQ,4/15/2020,61.38
SQ,4/16/2020,57.32
SQ,4/17/2020,61.09
SQ,4/20/2020,61.06
SQ,4/21/2020,57.4
SQ,4/22/2020,60.96
SQ,4/23/2020,61.82
SQ,4/24/2020,62.01
SQ,4/27/2020,63.55
SQ,4/28/2020,61.75
SQ,4/29/2020,65.77
SQ,4/30/2020,65.14
SQ,5/1/2020,63
SQ,5/4/2020,63.69
SQ,5/5/2020,66.69
SQ,5/6/2020,68.1
SQ,5/7/2020,74.62
SQ,5/8/2020,76.05
SQ,5/11/2020,74.9
SQ,5/12/2020,75.21
SQ,5/13/2020,73.79
SQ,5/14/2020,78.2
SQ,5/15/2020,80.26
SQ,5/18/2020,76.63
SQ,5/19/2020,79.25
SQ,5/20/2020,82.04
SQ,5/21/2020,81.49
SQ,5/22/2020,81.49
SQ,5/26/2020,80.79
SQ,5/27/2020,81.02
SQ,5/28/2020,79.62
SQ,5/29/2020,81.08
SQ,6/1/2020,82.72
SQ,6/2/2020,88
SQ,6/3/2020,91.97
SQ,6/4/2020,87.72
SQ,6/5/2020,89.93
SQ,6/8/2020,89.62
SQ,6/9/2020,89.53
SQ,6/10/2020,91.91
SQ,6/11/2020,86.09
SQ,6/12/2020,86.72
SQ,6/15/2020,91
SQ,6/16/2020,94.74
SQ,6/17/2020,97.03
SQ,6/18/2020,98.27
SQ,6/19/2020,97.98
SQ,6/22/2020,104.22
SQ,6/23/2020,104.75
SQ,6/24/2020,100.88
SQ,6/25/2020,104.78
SQ,6/26/2020,104.3
SQ,6/29/2020,103.68
SQ,6/30/2020,104.94
SQ,7/1/2020,115.9
SQ,7/2/2020,113.39
SQ,7/6/2020,118.97
SQ,7/7/2020,125.6
SQ,7/8/2020,133.35
SQ,7/9/2020,129.39
SQ,7/10/2020,128.05
SQ,7/13/2020,118.65
SQ,7/14/2020,121.24
SQ,7/15/2020,122.2
SQ,7/16/2020,119.95
SQ,7/17/2020,120.73
SQ,7/20/2020,128.39
SQ,7/21/2020,126.99
SQ,7/22/2020,129.18
SQ,7/23/2020,122.93
SQ,7/24/2020,121.41
SQ,7/27/2020,125.75
SQ,7/28/2020,123.51
SQ,7/29/2020,128.55
SQ,7/30/2020,129.13
SQ,7/31/2020,129.85
SQ,8/3/2020,134.8
SQ,8/4/2020,136.83
SQ,8/5/2020,146.55
SQ,8/6/2020,154
SQ,8/7/2020,147.22
SQ,8/10/2020,139.34
SQ,8/11/2020,138.25
SQ,8/12/2020,139.02
SQ,8/13/2020,143.19
SQ,8/14/2020,141.96
SQ,8/17/2020,152.48
SQ,8/18/2020,151.04
SQ,8/19/2020,150.37
SQ,8/20/2020,155.86
SQ,8/21/2020,155.1
SQ,8/24/2020,151.79
SQ,8/25/2020,155
SQ,8/26/2020,153.74
SQ,8/27/2020,155.61
SQ,8/28/2020,155.93
SQ,8/31/2020,159.56
SQ,9/1/2020,166.66
SQ,9/2/2020,162.88
SQ,9/3/2020,152.86
SQ,9/4/2020,146.39
SQ,9/8/2020,139.11
SQ,9/9/2020,144.21
SQ,9/10/2020,141.07
SQ,9/11/2020,137.45
SQ,9/14/2020,144.4
SQ,9/15/2020,154.5
SQ,9/16/2020,151.05
SQ,9/17/2020,145.64
SQ,9/18/2020,145.01
SQ,9/21/2020,151.12
SQ,9/22/2020,155.59
SQ,9/23/2020,149.59
SQ,9/24/2020,152.31
SQ,9/25/2020,157.72
SQ,9/28/2020,160.76
SQ,9/29/2020,164.81
SQ,9/30/2020,162.55
SQ,10/1/2020,168.49
